player_name,opponent_team,matches_bat,runs,balls_bat,fours,sixes,dismissals,strike_rate,avg_bat,matches_bowl,balls_bowl,runs_conceded,wickets,economy,avg_bowl
Mahedi Hasan,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,17.0,19.0,5.37,0.89
Mahedi Hasan,New Zealand,2.0,17.0,8.0,1.0,1.0,8.0,212.5,2.12,0.0,0.0,0.0,0.0,0.0,0.0
Mahedi Hasan,Oman,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,9.0,3.0,9.0,2.0,0.33
Mahedi Hasan,Pakistan,8.0,84.0,71.0,4.0,5.0,71.0,118.31,1.18,9.0,174.0,212.0,174.0,7.31,1.22
Mahedi Hasan,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,6.0,1.0
Mahedi Hasan,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,11.0,23.0,2.87,0.48
Milind Kumar,Bangladesh,1.0,5.0,17.0,0.0,0.0,17.0,29.41,0.29,1.0,24.0,29.0,24.0,7.25,1.21
Milind Kumar,Canada,4.0,27.0,36.0,1.0,1.0,36.0,75.0,0.75,1.0,4.0,4.0,4.0,6.0,1.0
Milind Kumar,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,6.0,1.0
Milind Kumar,Nepal,3.0,27.0,25.0,2.0,0.0,25.0,108.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0
Milind Kumar,Oman,2.0,7.0,7.0,1.0,0.0,7.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Haris,Bangladesh,8.0,196.0,126.0,17.0,9.0,126.0,155.56,1.56,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Haris,India,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Haris,Oman,1.0,10.0,13.0,1.0,0.0,13.0,76.92,0.77,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Hasnain,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,48.0,40.0,7.2,1.2
Mohammad Hasnain,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,8.0,1.33
Mohammad Nadeem,Bangladesh,1.0,13.0,13.0,1.0,1.0,13.0,100.0,1.0,1.0,10.0,13.0,10.0,7.8,1.3
Mohammad Nadeem,Canada,3.0,19.0,21.0,0.0,1.0,21.0,90.48,0.9,2.0,5.0,8.0,5.0,9.6,1.6
Mohammad Nadeem,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,19.0,7.0,16.29,2.71
Mohammad Nadeem,Ireland,2.0,8.0,7.0,0.0,0.0,7.0,114.29,1.14,1.0,2.0,2.0,2.0,6.0,1.0
Mohammad Nadeem,Namibia,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,18.0,33.0,18.0,11.0,1.83
Mohammad Nadeem,Nepal,2.0,10.0,4.0,2.0,0.0,4.0,250.0,2.5,2.0,9.0,9.0,9.0,6.0,1.0
Mohammad Nadeem,Pakistan,1.0,3.0,7.0,0.0,0.0,7.0,42.86,0.43,1.0,19.0,23.0,19.0,7.26,1.21
Mohammad Nadeem,United States of America,1.0,2.0,3.0,0.0,0.0,3.0,66.67,0.67,1.0,4.0,13.0,4.0,19.5,3.25
Mohammad Naim,India,3.0,42.0,35.0,3.0,1.0,35.0,120.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Naim,New Zealand,2.0,20.0,12.0,1.0,2.0,12.0,166.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Naim,Oman,1.0,64.0,53.0,3.0,4.0,53.0,120.75,1.21,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Naim,Pakistan,7.0,61.0,80.0,3.0,2.0,80.0,76.25,0.76,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Naim,Zimbabwe,4.0,16.0,12.0,2.0,0.0,12.0,133.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Nawaz,Bangladesh,8.0,112.0,75.0,7.0,7.0,75.0,149.33,1.49,9.0,117.0,121.0,117.0,6.21,1.03
Mohammad Nawaz,India,4.0,16.0,13.0,1.0,1.0,13.0,123.08,1.23,3.0,19.0,27.0,19.0,8.53,1.42
Mohammad Nawaz,New Zealand,1.0,18.0,9.0,0.0,3.0,9.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Nawaz,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.5
Mohammad Nawaz,Zimbabwe,1.0,4.0,4.0,1.0,0.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Rizwan,Bangladesh,7.0,207.0,189.0,16.0,3.0,189.0,109.52,1.1,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Rizwan,Canada,1.0,16.0,20.0,1.0,0.0,20.0,80.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Rizwan,India,4.0,53.0,54.0,4.0,2.0,54.0,98.15,0.98,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Rizwan,Ireland,1.0,2.0,3.0,0.0,0.0,3.0,66.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Rizwan,Namibia,1.0,31.0,11.0,5.0,1.0,11.0,281.82,2.82,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Rizwan,New Zealand,6.0,75.0,46.0,9.0,3.0,46.0,163.04,1.63,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Rizwan,Scotland,1.0,1.0,6.0,0.0,0.0,6.0,16.67,0.17,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Rizwan,Zimbabwe,1.0,9.0,4.0,0.0,1.0,4.0,225.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
Mohammad Saifuddin,India,1.0,3.0,2.0,0.0,0.0,2.0,150.0,1.5,1.0,11.0,32.0,11.0,17.45,2.91
Mohammad Saifuddin,Oman,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,6.0,9.0,4.0,0.67
Mohammad Saifuddin,Pakistan,1.0,35.0,36.0,2.0,2.0,36.0,97.22,0.97,2.0,52.0,80.0,52.0,9.23,1.54
Mohammad Saifuddin,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,54.0,25.0,12.96,2.16
Mohammed Siraj,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,9.0,1.5
Mohammed Siraj,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,3.0,0.5
Mohammed Siraj,New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
Mohammed Siraj,Pakistan,1.0,7.0,7.0,0.0,0.0,7.0,100.0,1.0,1.0,18.0,11.0,18.0,3.67,0.61
Mohammed Siraj,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,8.0,6.75,1.12
Mukesh Kumar,Zimbabwe,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mustafizur Rahman,England,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,8.0,3.75,0.62
Mustafizur Rahman,India,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,6.0,21.0,36.0,21.0,10.29,1.71
Mustafizur Rahman,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,5.0,13.0,2.31,0.38
Mustafizur Rahman,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,7.0,13.0,3.23,0.54
Mustafizur Rahman,New Zealand,1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1.0,2.0,1.0,2.0,3.0,0.5
Mustafizur Rahman,Oman,1.0,2.0,3.0,0.0,0.0,3.0,66.67,0.67,1.0,19.0,18.0,19.0,5.68,0.95
Mustafizur Rahman,Pakistan,2.0,6.0,5.0,1.0,0.0,5.0,120.0,1.2,8.0,157.0,173.0,157.0,6.61,1.1
Mustafizur Rahman,United States of America,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,26.0,26.0,26.0,6.0,1.0
Mustafizur Rahman,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,66.0,47.0,8.43,1.4
Naseem Khushi,Bangladesh,1.0,3.0,3.0,0.0,0.0,3.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Naseem Khushi,Canada,1.0,12.0,12.0,0.0,1.0,12.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Naseem Khushi,Ireland,1.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Naseem Khushi,Nepal,3.0,7.0,8.0,0.0,1.0,8.0,87.5,0.88,0.0,0.0,0.0,0.0,0.0,0.0
Naseem Shah,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,28.0,25.0,6.72,1.12
Naseem Shah,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,7.0,9.43,1.57
Naseem Shah,India,1.0,10.0,4.0,2.0,0.0,4.0,250.0,2.5,4.0,17.0,18.0,17.0,6.35,1.06
Naseem Shah,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,6.0,7.0,1.17
Naseem Shah,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,6.0,1.0
Naseem Shah,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,15.0,2.5
Nasum Ahmed,India,1.0,2.0,2.0,0.0,0.0,2.0,100.0,1.0,1.0,15.0,30.0,15.0,12.0,2.0
Nasum Ahmed,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0
Nasum Ahmed,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,13.0,7.0,11.14,1.86
Nasum Ahmed,Pakistan,2.0,20.0,19.0,3.0,0.0,19.0,105.26,1.05,4.0,79.0,66.0,79.0,5.01,0.84
Nasum Ahmed,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
Nurul Hasan,India,1.0,24.0,11.0,2.0,1.0,11.0,218.18,2.18,0.0,0.0,0.0,0.0,0.0,0.0
Nurul Hasan,Netherlands,1.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Nurul Hasan,New Zealand,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nurul Hasan,Oman,1.0,3.0,4.0,0.0,0.0,4.0,75.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Nurul Hasan,Pakistan,5.0,43.0,55.0,1.0,2.0,55.0,78.18,0.78,0.0,0.0,0.0,0.0,0.0,0.0
Nurul Hasan,Zimbabwe,2.0,5.0,8.0,0.0,0.0,8.0,62.5,0.62,0.0,0.0,0.0,0.0,0.0,0.0
Omair Yousuf,Zimbabwe,1.0,8.0,6.0,2.0,0.0,6.0,133.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0
Pargat Singh,Oman,2.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,19.0,27.0,19.0,8.53,1.42
Pargat Singh,Pakistan,1.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Pargat Singh,United States of America,5.0,23.0,27.0,3.0,0.0,27.0,85.19,0.85,1.0,3.0,8.0,3.0,16.0,2.67
Parvez Hossain Emon,India,4.0,32.0,42.0,3.0,1.0,42.0,76.19,0.76,0.0,0.0,0.0,0.0,0.0,0.0
Parvez Hossain Emon,Pakistan,6.0,147.0,103.0,13.0,10.0,103.0,142.72,1.43,0.0,0.0,0.0,0.0,0.0,0.0
Pratis GC,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,20.0,10.0,12.0,2.0
Pratis GC,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,4.8,0.8
Qasim Akram,Zimbabwe,1.0,7.0,6.0,1.0,0.0,6.0,116.67,1.17,0.0,0.0,0.0,0.0,0.0,0.0
Ravi Bishnoi,Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,51.0,37.0,8.27,1.38
Ravi Bishnoi,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,22.0,7.0,18.86,3.14
Ravi Bishnoi,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,13.0,6.0,1.0
Ravi Bishnoi,Pakistan,1.0,8.0,2.0,2.0,0.0,2.0,400.0,4.0,1.0,23.0,24.0,23.0,6.26,1.04
Ravi Bishnoi,Zimbabwe,1.0,9.0,7.0,2.0,0.0,7.0,128.57,1.29,4.0,17.0,14.0,17.0,4.94,0.82
Ravinderpal Singh,Namibia,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ravinderpal Singh,Nepal,1.0,12.0,13.0,0.0,1.0,13.0,92.31,0.92,0.0,0.0,0.0,0.0,0.0,0.0
Ravinderpal Singh,Oman,5.0,59.0,53.0,4.0,1.0,53.0,111.32,1.11,0.0,0.0,0.0,0.0,0.0,0.0
Ravinderpal Singh,Pakistan,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ravinderpal Singh,United States of America,3.0,29.0,16.0,2.0,2.0,16.0,181.25,1.81,0.0,0.0,0.0,0.0,0.0,0.0
Rehan Ahmed,Bangladesh,1.0,4.0,8.0,1.0,0.0,8.0,50.0,0.5,2.0,12.0,14.0,12.0,7.0,1.17
Riazat Ali Shah,Namibia,2.0,2.0,3.0,0.0,0.0,3.0,66.67,0.67,7.0,38.0,44.0,38.0,6.95,1.16
Riazat Ali Shah,Netherlands,1.0,5.0,12.0,0.0,0.0,12.0,41.67,0.42,0.0,0.0,0.0,0.0,0.0,0.0
Riazat Ali Shah,Zimbabwe,1.0,9.0,7.0,1.0,0.0,7.0,128.57,1.29,1.0,5.0,8.0,5.0,9.6,1.6
Rishad Hossain,India,3.0,11.0,6.0,1.0,1.0,6.0,183.33,1.83,2.0,12.0,23.0,12.0,11.5,1.92
Rishad Hossain,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,13.0,12.0,6.5,1.08
Rishad Hossain,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,3.0,18.0,3.0
Rishad Hossain,New Zealand,1.0,3.0,6.0,0.0,0.0,6.0,50.0,0.5,1.0,4.0,1.0,4.0,1.5,0.25
Rishad Hossain,Pakistan,4.0,29.0,22.0,2.0,2.0,22.0,131.82,1.32,6.0,114.0,172.0,114.0,9.05,1.51
Rishad Hossain,United States of America,1.0,8.0,4.0,2.0,0.0,4.0,200.0,2.0,3.0,24.0,18.0,24.0,4.5,0.75
Rishad Hossain,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,14.0,15.0,5.6,0.93
Rizwan Cheema,Ireland,1.0,4.0,7.0,0.0,0.0,7.0,57.14,0.57,0.0,0.0,0.0,0.0,0.0,0.0
Saad Bin Zafar,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,6.0,1.0
Saad Bin Zafar,Namibia,2.0,4.0,3.0,0.0,0.0,3.0,133.33,1.33,1.0,4.0,12.0,4.0,18.0,3.0
Saad Bin Zafar,Nepal,2.0,26.0,10.0,3.0,1.0,10.0,260.0,2.6,2.0,18.0,7.0,18.0,2.33,0.39
Saad Bin Zafar,Netherlands,1.0,7.0,7.0,0.0,0.0,7.0,100.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
Saad Bin Zafar,Oman,2.0,24.0,35.0,2.0,0.0,35.0,68.57,0.69,6.0,66.0,85.0,66.0,7.73,1.29
Saad Bin Zafar,Pakistan,1.0,7.0,12.0,1.0,0.0,12.0,58.33,0.58,1.0,25.0,23.0,25.0,5.52,0.92
Saad Bin Zafar,United States of America,2.0,11.0,9.0,1.0,0.0,9.0,122.22,1.22,11.0,70.0,82.0,70.0,7.03,1.17
Sahibzada Farhan,Bangladesh,3.0,109.0,75.0,10.0,7.0,75.0,145.33,1.45,0.0,0.0,0.0,0.0,0.0,0.0
Sahibzada Farhan,India,3.0,26.0,25.0,0.0,2.0,25.0,104.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0
Sahibzada Farhan,New Zealand,1.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Sahibzada Farhan,Oman,1.0,11.0,11.0,0.0,0.0,11.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Saif Hassan,India,2.0,7.0,14.0,0.0,0.0,14.0,50.0,0.5,2.0,13.0,13.0,13.0,6.0,1.0
Saif Hassan,Netherlands,1.0,14.0,3.0,0.0,2.0,3.0,466.67,4.67,1.0,8.0,13.0,8.0,9.75,1.62
Saif Hassan,Pakistan,3.0,19.0,24.0,1.0,2.0,24.0,79.17,0.79,1.0,1.0,1.0,1.0,6.0,1.0
Saim Ayub,Bangladesh,7.0,64.0,46.0,5.0,4.0,46.0,139.13,1.39,6.0,72.0,76.0,72.0,6.33,1.06
Saim Ayub,Canada,1.0,5.0,10.0,0.0,0.0,10.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Saim Ayub,India,2.0,12.0,12.0,0.0,1.0,12.0,100.0,1.0,3.0,41.0,59.0,41.0,8.63,1.44
Saim Ayub,New Zealand,2.0,24.0,15.0,3.0,1.0,15.0,160.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
Saim Ayub,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.5
Saim Ayub,Zimbabwe,2.0,3.0,4.0,0.0,0.0,4.0,75.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Salman Mirza,Bangladesh,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,71.0,56.0,71.0,4.73,0.79
Shadab Khan,Bangladesh,3.0,68.0,42.0,6.0,3.0,42.0,161.9,1.62,10.0,149.0,162.0,149.0,6.52,1.09
Shadab Khan,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Shadab Khan,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,18.0,5.0,21.6,3.6
Shadab Khan,New Zealand,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shadab Khan,United States of America,1.0,16.0,12.0,1.0,1.0,12.0,133.33,1.33,1.0,5.0,10.0,5.0,12.0,2.0
Shadab Khan,Zimbabwe,1.0,7.0,4.0,0.0,1.0,4.0,175.0,1.75,1.0,5.0,4.0,5.0,4.8,0.8
Shaheen Shah Afridi,Bangladesh,1.0,19.0,14.0,0.0,2.0,14.0,135.71,1.36,5.0,81.0,71.0,81.0,5.26,0.88
Shaheen Shah Afridi,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,1.2,0.2
Shaheen Shah Afridi,India,4.0,22.0,16.0,1.0,2.0,16.0,137.5,1.38,6.0,56.0,83.0,56.0,8.89,1.48
Shaheen Shah Afridi,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,17.0,12.0,8.5,1.42
Shaheen Shah Afridi,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,0.5
Shaheen Shah Afridi,New Zealand,2.0,4.0,4.0,1.0,0.0,4.0,100.0,1.0,1.0,6.0,12.0,6.0,12.0,2.0
Shaheen Shah Afridi,Oman,1.0,2.0,1.0,0.0,0.0,1.0,200.0,2.0,1.0,9.0,1.0,9.0,0.67,0.11
Shaheen Shah Afridi,United States of America,1.0,13.0,10.0,1.0,1.0,10.0,130.0,1.3,1.0,4.0,6.0,4.0,9.0,1.5
Shakeel Ahmed,Canada,1.0,8.0,10.0,1.0,0.0,10.0,80.0,0.8,1.0,3.0,4.0,3.0,8.0,1.33
Shakeel Ahmed,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,21.0,10.0,12.6,2.1
Shakeel Ahmed,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,1.5,0.25
Shakeel Ahmed,Nepal,3.0,19.0,9.0,3.0,1.0,9.0,211.11,2.11,4.0,33.0,29.0,33.0,5.27,0.88
Shakeel Ahmed,Netherlands,1.0,16.0,9.0,0.0,2.0,9.0,177.78,1.78,0.0,0.0,0.0,0.0,0.0,0.0
Shakeel Ahmed,Pakistan,1.0,10.0,23.0,0.0,1.0,23.0,43.48,0.43,1.0,15.0,13.0,15.0,5.2,0.87
Shakeel Ahmed,United States of America,2.0,5.0,5.0,0.0,0.0,5.0,100.0,1.0,3.0,18.0,13.0,18.0,4.33,0.72
Shamim Hossain,Pakistan,7.0,61.0,54.0,6.0,2.0,54.0,112.96,1.13,4.0,53.0,68.0,53.0,7.7,1.28
Shamim Hossain,Zimbabwe,1.0,9.0,4.0,0.0,1.0,4.0,225.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
Shariz Ahmad,Bangladesh,3.0,32.0,37.0,2.0,0.0,37.0,86.49,0.86,2.0,19.0,35.0,19.0,11.05,1.84
Shariz Ahmad,India,1.0,2.0,3.0,0.0,0.0,3.0,66.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0
Shariz Ahmad,Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,7.5,1.25
Shariz Ahmad,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,16.0,9.0,10.67,1.78
Shariz Ahmad,Uganda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,6.0,12.0,3.0,0.5
Shariz Ahmad,United States of America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,6.0,4.0,0.67
Shariz Ahmad,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,4.0,18.0,3.0
Shayan Jahangir,Bangladesh,1.0,10.0,15.0,2.0,0.0,15.0,66.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0
Shayan Jahangir,Canada,3.0,17.0,13.0,3.0,0.0,13.0,130.77,1.31,0.0,0.0,0.0,0.0,0.0,0.0
Shayan Jahangir,India,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shayan Jahangir,Nepal,3.0,38.0,20.0,3.0,2.0,20.0,190.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0
Shayan Jahangir,Netherlands,1.0,10.0,8.0,0.0,1.0,8.0,125.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0
Shoaib Khan,Canada,5.0,30.0,17.0,1.0,3.0,17.0,176.47,1.76,0.0,0.0,0.0,0.0,0.0,0.0
Shoaib Khan,Nepal,3.0,17.0,10.0,0.0,2.0,10.0,170.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0
Shoriful Islam,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,28.0,13.0,12.92,2.15
Shoriful Islam,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0
Shoriful Islam,New Zealand,1.0,6.0,2.0,0.0,1.0,2.0,300.0,3.0,1.0,3.0,7.0,3.0,14.0,2.33
Shoriful Islam,Pakistan,3.0,13.0,11.0,1.0,1.0,11.0,118.18,1.18,7.0,124.0,156.0,124.0,7.55,1.26
Shoriful Islam,United States of America,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,15.0,9.0,10.0,1.67
Shoriful Islam,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,44.0,22.0,12.0,2.0
Shubman Gill,Bangladesh,1.0,29.0,21.0,2.0,1.0,21.0,138.1,1.38,0.0,0.0,0.0,0.0,0.0,0.0
Shubman Gill,Oman,1.0,5.0,5.0,1.0,0.0,5.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Shubman Gill,Pakistan,3.0,69.0,46.0,11.0,0.0,46.0,150.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
Shubman Gill,Zimbabwe,3.0,24.0,14.0,1.0,2.0,14.0,171.43,1.71,0.0,0.0,0.0,0.0,0.0,0.0
Sikandar Raza,Bangladesh,16.0,236.0,184.0,24.0,10.0,184.0,128.26,1.28,15.0,181.0,242.0,181.0,8.02,1.34
Sikandar Raza,India,5.0,64.0,64.0,5.0,3.0,64.0,100.0,1.0,7.0,65.0,89.0,65.0,8.22,1.37
Sikandar Raza,Ireland,1.0,4.0,2.0,0.0,0.0,2.0,200.0,2.0,3.0,4.0,1.0,4.0,1.5,0.25
Sikandar Raza,Namibia,6.0,34.0,31.0,2.0,2.0,31.0,109.68,1.1,5.0,23.0,38.0,23.0,9.91,1.65
Sikandar Raza,Netherlands,1.0,12.0,4.0,1.0,1.0,4.0,300.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandar Raza,New Zealand,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandar Raza,Pakistan,5.0,71.0,71.0,6.0,0.0,71.0,100.0,1.0,7.0,83.0,96.0,83.0,6.94,1.16
Sikandar Raza,Uganda,1.0,7.0,5.0,0.0,1.0,5.0,140.0,1.4,1.0,7.0,9.0,7.0,7.71,1.29
Sikandar Raza,United States of America,1.0,22.0,7.0,0.0,3.0,7.0,314.29,3.14,1.0,3.0,2.0,3.0,4.0,0.67
Sompal Kami,Bangladesh,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,6.0,10.0,3.6,0.6
Sompal Kami,Canada,1.0,1.0,5.0,0.0,0.0,5.0,20.0,0.2,2.0,11.0,14.0,11.0,7.64,1.27
Sompal Kami,India,1.0,7.0,5.0,0.0,1.0,5.0,140.0,1.4,1.0,4.0,0.0,4.0,0.0,0.0
Sompal Kami,Ireland,1.0,6.0,3.0,1.0,0.0,3.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Sompal Kami,Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,27.0,16.0,10.12,1.69
